flow_duration,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,flow_byts_s,flow_pkts_s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_header_len,bwd_header_len,fwd_pkts_s,bwd_pkts_s,pkt_len_min,pkt_len_max,pkt_len_mean,pkt_len_std,pkt_len_var,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,cwe_flag_cnt,ece_flag_cnt,down_up_ratio,avg_pkt_size,init_win_bytes_fwd,init_win_bytes_bwd,act_data_pkt_fwd,min_seg_size_fwd,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min,label,type,const_feature,empty_feature,inf_feature
132828.48265,13.608949,15.391391,1879.0993,2819.97929,827.576745,22.758175,162.261807,92.973669,967.265041,20.511387,164.806847,89.254375,10294.085207,102.128597,689.717297,2397.667261,49976.838522,0.0,2278.512427,2661.267643,31078.850683,0.0,1712.071047,2829.07428,33694.165111,0.0,92.824935,95.570019,51.289564,38.01775,20.342403,856.409516,153.940883,86.549093,9851.860497,1,1,0,2,15,1,0,0,1.533806,169.901171,55467.489219,77138.658653,6.016525,29,4395.955736,8267.186971,109132.431667,0.0,6119.168937,16201.640999,206450.224757,0.0,NonTor,Audio-Streaming,0,,inf
115321.007235,16.558183,13.013101,2088.40053,3085.507425,834.180466,17.975713,155.819254,103.392426,687.717565,22.194107,171.498868,161.858603,11285.559302,125.490786,870.245325,3424.583344,42907.887449,0.080134,1452.897743,2410.39795,25809.360957,0.0,2023.167356,3020.805036,42213.459488,0.0,87.663335,98.237698,48.103199,32.442468,26.812152,1040.118663,178.888597,94.266648,11102.009301,1,1,0,5,9,0,1,0,1.27461,194.675692,68130.185134,49721.102775,8.584892,27,6085.855209,9092.987507,120010.928318,0.029123,5607.048724,21272.222771,236137.398129,0.009935,NonTor,Chat,0,,inf
129903.592404,10.769556,14.514307,2252.841326,1801.292126,968.408375,21.433162,146.160194,72.999555,668.585175,29.825373,161.725981,123.085343,14256.913492,111.931424,626.385322,3528.038158,33025.38553,0.036621,2267.219156,1950.769581,31922.747606,0.0,2160.762652,2955.189642,34331.422632,0.0,104.717435,102.549952,46.3178,36.478506,20.101847,1260.541162,198.789507,111.417221,9522.182481,1,1,0,2,13,0,0,0,1.886059,189.707362,63952.720154,66255.131138,9.215238,26,5597.683981,9212.383108,145430.426378,0.03296,7393.655299,10170.09216,280127.907936,0.0,NonTor,Video-Streaming,0,,inf
99271.881699,9.987916,14.625127,2439.952897,3055.439261,740.364047,26.916241,136.249479,55.616852,1159.803029,20.836427,188.824191,138.425073,15792.990585,184.880537,637.048597,3647.690564,39703.611235,0.022983,1809.910691,2265.800982,35670.504282,0.0,1797.291116,2506.133501,35189.670388,0.04449,71.351113,60.052805,53.489721,31.080978,15.276958,1035.301805,163.810261,86.907703,10170.492529,3,1,0,3,14,0,0,0,1.901579,150.914638,66905.152292,38971.22679,6.81425,31,4467.218747,10487.726135,127912.865632,0.005986,4364.728572,15996.978593,326957.14594,0.005368,NonTor,Email,0,,inf
188933.009445,13.322321,13.053837,2269.318268,2407.687137,1047.792382,20.038535,142.674582,43.917527,993.984191,22.236599,168.802259,95.028608,16560.623839,125.393055,644.155851,2967.538533,43989.765654,0.0,1214.430338,3686.514115,25158.65647,0.0,2400.268676,2773.314046,38928.298206,0.0,117.18852,89.984455,61.903402,47.508372,30.287594,710.16815,142.45514,132.879297,8832.46471,2,1,0,2,10,0,0,2,1.383858,189.716505,60922.929784,91012.080109,6.897435,24,2884.465232,9125.1109,136254.122202,0.11213,5336.755871,17378.522697,277116.63769,0.0,NonTor,Video-Streaming,0,,inf
137900.422046,10.567301,15.257039,2034.432098,3316.681263,833.091144,22.854572,180.164923,79.167466,683.830417,29.300155,157.747378,101.692215,10670.06544,116.448766,862.850328,3511.915087,31412.322908,0.0755,1714.189252,2843.051055,31892.040429,0.032371,2616.402551,3144.866249,31726.559692,0.026354,86.341124,104.900109,65.380606,44.271232,19.69377,969.634738,216.316706,87.360919,11379.386225,2,2,0,2,10,0,0,0,1.939279,135.577608,71292.477639,69684.538677,9.642418,26,5554.59137,8689.918556,131347.427429,0.033943,6291.988862,14757.024579,216252.918711,0.014881,NonTor,P2P,0,,inf
91351.498352,17.084598,16.866691,1878.994698,2497.241771,752.847309,28.483692,112.540634,72.167939,900.963547,25.367326,183.651716,121.89345,13881.60059,110.394133,809.746361,2468.521816,49342.496021,0.0,2365.037406,2276.53132,34405.313171,0.0,1954.792949,2199.69937,29108.182973,0.0,81.201788,128.159841,62.26406,41.468232,23.192919,786.119078,113.745506,77.94343,11714.868647,2,2,0,5,10,0,0,0,1.21364,120.588469,53846.364816,51107.942494,8.278481,28,4962.772998,12364.338467,130265.374613,0.056543,4178.888292,17059.457075,260494.445935,0.038107,NonTor,Audio-Streaming,0,,inf
149485.3338,11.194657,18.403012,2509.822766,3000.992752,632.286227,22.464471,174.572205,101.698586,900.292482,24.798108,148.064335,133.935909,17945.086251,128.020913,623.386509,2953.228079,35490.482709,0.052122,1552.668008,2930.360654,31410.124024,0.059873,2517.876041,3053.208922,26888.142695,0.035028,58.304551,91.208047,74.019127,47.6091,15.228659,952.251372,199.043478,98.741721,12699.088376,2,2,0,2,11,0,0,1,1.188592,200.54081,61293.942241,68474.781929,6.317227,28,5078.322778,8328.333894,147973.62896,0.0,6155.049307,16396.9424,175517.245253,0.0,NonTor,Browsing,0,,inf
130224.499221,15.090508,16.615122,2070.350831,2358.498894,867.931741,19.686079,190.485265,90.934518,927.960209,22.253261,143.250538,126.105038,13238.846865,125.611033,676.770581,2622.134513,42097.579163,0.010786,1392.198919,2654.130284,25564.967968,0.0,2019.766555,2735.138609,32402.373525,0.0,85.136224,127.466716,53.803746,31.185479,19.206501,716.899086,159.230893,68.133767,12496.55428,2,1,0,3,14,0,0,0,1.591559,178.571792,45256.301065,38723.760439,9.283445,27,4403.257418,6995.959659,102386.065711,0.0,7065.94932,13412.464817,176166.941141,0.053815,NonTor,Video-Streaming,0,,inf
144445.869145,11.558277,14.567794,2151.09698,2515.015134,881.772307,17.22357,132.795716,112.826849,850.992226,24.989698,197.765651,104.398973,12637.328358,124.193001,823.437892,3557.938271,45231.677757,0.0,1485.964385,2234.759708,30425.739982,0.052381,2260.743572,3063.492036,33423.806071,0.0,82.252545,129.720219,43.155403,47.533547,21.50798,1103.150441,161.336998,74.413294,8826.551454,1,1,0,3,9,0,0,0,1.549827,204.028843,42310.205821,57668.16145,8.941616,29,4154.641743,10787.290598,128810.749848,0.0,6164.129628,19092.264618,220220.218161,0.0757,NonTor,VoIP,0,,inf
129001.977715,11.868169,14.321879,2003.90455,2533.850409,719.555735,22.846631,134.17645,83.348911,673.714992,30.982341,129.247751,96.995676,16670.900841,111.155384,767.199648,2743.867691,31869.792134,0.0,2172.536717,1953.9397,28854.444094,0.0,2107.574449,2786.082961,33533.635585,0.0,97.143018,115.375458,52.928166,48.524239,18.647392,907.393392,183.09163,100.627436,7015.395815,2,3,0,2,11,1,0,0,1.53356,187.776893,62255.233295,64122.76782,7.623503,24,4605.650481,7385.953903,97323.079635,0.070219,6905.232103,19068.167098,280178.947023,0.022306,NonTor,P2P,0,,inf
118840.981126,12.156835,16.222358,1295.750761,2972.773694,770.262579,15.757783,211.216296,97.245428,878.948166,26.73605,178.383287,90.208428,10622.517101,114.313345,836.93529,3256.744384,36552.745599,0.0,1559.930306,2874.140875,37345.657268,0.0,1962.640775,2771.211982,31683.915527,0.042849,63.302931,111.457975,63.7724,47.612705,20.36095,1022.156672,156.975092,99.840575,10822.414816,1,1,1,3,10,0,1,0,1.452559,134.307547,76832.75286,53118.080368,9.29861,29,6946.396567,10130.368296,121725.50894,0.0,6056.342997,13775.887915,241101.160742,0.0,NonTor,VoIP,0,,inf
179726.610632,12.213206,18.215474,2211.599895,2765.355002,893.220993,20.747128,161.232466,93.616986,784.78494,31.712201,204.424459,102.091106,14992.556305,111.420143,519.239937,2901.097075,37780.286954,0.0,1172.283394,2500.496158,22038.508901,0.0,2276.537142,3629.610841,32835.908352,0.0,83.878278,132.635277,73.739598,34.34187,18.096327,939.485136,163.038989,67.976012,11516.695415,1,1,0,2,13,0,0,0,1.548261,209.780476,56655.947411,44766.453741,7.672912,26,6344.349241,10672.28235,90085.627555,0.0,7161.680698,13381.006705,219194.288729,0.0,NonTor,Audio-Streaming,0,,inf
135181.497294,11.459736,17.192578,2418.728356,2484.535171,974.302567,21.013815,129.767676,80.160311,748.239924,17.702195,201.123483,69.703989,17803.509485,132.465594,874.582115,2010.279592,41270.993966,0.014836,1956.429051,2235.55504,31803.324153,0.0,1851.580776,3073.718075,33251.100293,0.035024,58.335806,95.352562,55.386617,48.984182,24.396978,1226.150313,179.74003,124.772243,11158.204093,1,1,0,3,11,1,0,0,1.307079,139.392665,63913.415614,50303.768032,9.190093,23,6189.331392,9081.220196,152226.901446,0.043348,5314.607725,17832.72293,146845.020811,0.0,NonTor,File-Transfer,0,,inf
162470.808608,13.040825,13.424398,2108.683046,2788.207813,747.353365,16.113182,167.673744,80.742286,1050.384828,27.804275,213.703865,101.148999,10750.007196,117.278717,705.517967,3084.576701,39498.859044,0.010248,1804.329356,2692.16732,25868.059209,0.0,2174.112032,3074.197273,36320.259838,0.024277,104.696038,101.574845,60.704674,38.512861,21.680042,909.882487,132.754268,97.556935,11697.5093,1,1,0,2,11,0,1,0,1.706189,151.68955,66442.887043,64519.993364,6.253776,25,6840.535594,10419.530062,105239.786142,0.019671,6127.316149,12062.548162,239698.902763,0.0,NonTor,Chat,0,,inf
120228.600718,12.154872,14.876676,2161.017142,2688.428907,712.666381,20.02221,136.594307,98.372013,928.739904,30.672345,195.210052,113.11651,16054.067282,106.922189,860.905743,3265.012432,47322.351244,0.0,1967.307212,2415.865027,35475.651589,0.03576,1935.730939,3264.299476,35409.253786,0.007521,84.579498,110.09224,47.227698,52.299092,18.365187,1031.829134,131.26706,76.193322,13674.466545,2,2,0,2,11,0,0,0,1.64256,116.686328,59151.908088,50332.130373,7.702654,28,3939.327984,4169.025855,129956.99896,0.0,5088.496783,18916.802616,286931.259654,0.0,NonTor,P2P,0,,inf
126071.67299,8.595694,13.170417,2321.992947,2418.263543,936.445378,22.781299,153.731889,95.967143,753.411037,23.346612,217.010508,123.613804,14586.527715,129.85706,686.260048,2638.407263,42532.102846,0.0,1519.986094,3534.822749,40524.980543,0.083507,2534.504758,3820.587513,50224.827699,0.0,94.980238,94.002935,53.116659,49.160777,13.063743,1133.30407,151.372215,99.257677,10902.523525,1,2,0,3,13,0,0,0,1.627644,159.698228,28102.60977,70484.146912,6.12326,27,3860.904855,10484.072459,135815.29296,0.02266,6853.368497,16394.60768,250103.512748,0.0,NonTor,Email,0,,inf
110889.061434,13.993184,10.385079,1840.084347,2728.531359,822.646899,20.984857,142.362493,75.926414,768.710569,24.262059,154.718486,117.713333,12763.639906,156.815736,791.942878,3710.287128,44534.564249,0.0,2040.129413,2592.176426,23632.974511,0.0,1464.92531,3765.233715,35225.691843,0.016428,73.501541,104.765006,54.571328,49.415352,10.340059,1013.45765,172.726431,80.902401,10563.54084,1,1,0,3,10,0,1,0,1.161035,192.244651,43216.146722,56393.99842,9.622907,26,5699.301033,8315.326567,118763.726492,0.042457,4853.611107,18063.959542,250946.943521,0.046882,NonTor,Video-Streaming,0,,inf
171363.474193,13.250261,13.522432,2435.524824,2584.420326,770.223059,25.778893,160.283656,96.464836,1239.712699,22.791642,209.315805,135.741809,7508.575788,181.709909,524.799096,2896.548499,44366.854308,0.0,1674.70526,1390.47276,25936.251562,0.0,1875.979888,2960.039957,40357.275367,0.035152,104.376032,96.094351,40.725882,39.92506,19.949845,917.596483,184.148162,71.511625,7793.672767,3,2,0,2,12,0,0,0,1.128511,165.473727,51388.289934,60000.716601,6.47285,30,6420.457233,8320.626802,152592.664645,0.020132,6626.293825,11216.403015,289230.54278,0.0,NonTor,VoIP,0,,inf
147133.914684,10.740225,16.662591,1824.471016,2353.703912,704.46693,24.200622,212.148975,107.628328,958.850473,28.215859,219.958896,103.627223,13140.445416,131.146545,604.24528,3407.629599,42457.991907,0.0,1275.931499,2790.038555,28560.407516,0.0,2228.310646,3174.120818,45563.252,0.0,76.682228,137.992538,57.772147,48.627175,24.633585,751.479837,175.329805,87.791313,12056.451693,1,3,1,2,11,0,0,0,1.380236,216.113427,62678.643942,78722.180181,8.617283,30,4462.554775,10266.933428,104360.804695,0.0,5026.56183,19209.50782,289735.731222,0.0,NonTor,Email,0,,inf
163055.998498,12.110703,16.877723,2021.569227,1806.043209,677.452534,22.706728,165.66949,65.327816,962.424467,25.272927,194.620764,86.689021,14123.95586,116.03214,688.301281,4014.504958,30295.531796,0.038484,1402.424064,2691.060814,25133.073136,0.042604,1861.998841,2201.429132,37354.981333,0.034124,80.241152,85.981279,38.638648,53.204616,22.651136,936.483317,97.513725,90.474732,9235.994372,2,1,0,4,9,0,0,0,1.843223,180.491607,58919.631306,60969.566188,9.44947,26,5405.381955,8286.084984,106921.381449,0.0,4851.928077,16466.74844,258678.406062,0.0,NonTor,Browsing,0,,inf
189306.418106,6.744189,14.181039,2116.892601,2932.667429,929.920341,23.110655,150.236219,79.155784,671.428552,27.933503,105.052041,105.610942,12992.397449,100.395641,953.354842,3382.822472,35041.926761,0.0,1408.999774,2045.775709,29155.821153,0.0,2772.964764,3107.374505,32348.740844,0.0,79.685543,79.496369,60.454033,45.072544,21.641927,777.210621,199.212998,114.018139,11826.444369,1,3,0,2,12,0,0,0,1.733911,181.662162,68119.569189,76231.873427,6.830174,25,6128.304653,5729.535855,106693.208029,0.0,3973.612163,17187.297001,300803.319867,0.0,NonTor,Audio-Streaming,0,,inf
127278.047403,13.319634,8.34392,2211.177984,1505.551853,669.27752,18.105066,109.561123,82.762693,857.261492,26.330151,136.755933,136.802618,10418.842544,159.315817,717.538688,2603.598697,37355.52409,0.0,1656.304051,2611.205725,39009.099612,0.005978,1504.89205,3157.24625,45353.89706,0.030203,68.666264,109.385356,67.447966,30.486445,25.652907,666.763826,171.107766,122.901313,10666.375235,1,2,1,2,12,0,0,0,1.283936,160.033347,71492.619695,63010.846326,7.775204,32,6814.511923,9692.751694,137382.012832,0.0,7026.437395,16975.663089,256371.321283,0.024721,NonTor,Video-Streaming,0,,inf
123523.784038,13.961118,10.580373,2689.575963,3115.451149,560.05725,15.363192,151.640728,71.469263,1007.118112,35.113205,134.300248,75.827914,15228.734938,107.244309,632.149142,2586.703043,42433.090276,0.0,2156.402173,2070.397766,27420.915631,0.0,2511.515061,3013.23069,31721.591206,0.029947,72.378622,103.434266,57.26645,42.094627,21.526789,931.59177,172.681954,99.030328,10593.94967,3,1,0,3,15,0,0,0,1.250418,139.20152,74007.399257,6775.024408,6.746239,28,4883.635024,6709.120913,173368.45669,0.0,5828.718493,14474.885458,278971.672617,0.026302,NonTor,File-Transfer,0,,inf
148708.601987,13.092847,11.431018,2316.326545,3189.623732,878.986427,19.601726,146.761976,74.181895,723.389462,14.556605,194.516229,103.478715,14098.816002,111.822628,693.9325,4083.621597,32997.998586,0.0,2200.410358,3034.4146,27111.663339,0.0,1965.51927,2436.44307,39153.08199,0.0,83.569918,88.985745,53.90943,52.348044,21.889338,1008.14751,91.157303,121.603618,11479.563837,1,1,0,3,15,0,0,1,1.597133,160.35035,51264.600335,59295.616116,8.943288,21,5216.147361,9312.309079,104088.345928,0.01141,6080.771797,14972.47586,221310.054763,0.0,NonTor,P2P,0,,inf
176075.538365,10.59367,13.615832,2002.618404,2324.982063,674.576658,23.210194,150.101729,108.651346,773.621769,30.69716,187.439158,108.580741,17083.568913,109.75084,637.116874,2088.630292,34931.698487,0.041481,1710.430698,2430.471105,35333.067162,0.018196,1500.396246,3052.900408,38804.55098,0.012296,94.848187,83.129957,63.940676,41.649511,16.660873,814.214021,143.70969,106.121134,10430.29995,1,1,0,2,11,0,0,0,1.745179,132.200809,63594.128636,67697.359882,8.669493,25,6140.868385,8571.260675,81362.766548,0.0,7191.110382,15990.213588,232195.944702,0.037942,NonTor,Video-Streaming,0,,inf
137869.965096,5.699677,14.50317,2029.897977,2303.564056,871.764192,15.887783,142.399703,87.171803,771.618084,24.534321,145.025393,78.565627,11920.082082,140.889552,798.527677,2369.438769,48409.654975,0.0,1820.357634,2078.260436,33265.505649,0.0,2094.922883,3410.151873,32550.119595,0.051174,69.156695,95.780356,56.241607,48.366433,14.765384,708.111338,109.554176,93.060188,9976.652941,2,1,0,2,12,0,1,0,1.850067,175.701569,79409.302879,53590.308253,7.354324,27,2661.346904,6513.626591,103465.012891,0.00221,6057.167531,17085.530045,288972.494044,0.091643,NonTor,VoIP,0,,inf
149613.352912,13.647627,14.407798,1760.998599,2718.809894,962.089555,21.760868,122.556965,97.190743,892.860485,18.584887,173.807403,90.818555,14822.717753,139.243145,663.237576,3129.242613,39964.979354,0.0,1346.995579,2416.897025,35411.749575,0.058945,1878.284089,2108.701551,46340.960707,0.0,87.078916,88.020315,71.938906,48.901266,24.000477,1050.965946,181.48944,114.422216,9557.362171,2,1,0,4,8,0,0,1,1.164174,131.311337,57851.082711,58646.005588,5.15776,27,5856.960106,10593.880219,121502.359472,0.0,3914.053251,15593.639911,285785.019659,0.0,NonTor,Video-Streaming,0,,inf
142158.117298,13.462979,14.940997,2326.87729,3297.399728,755.941271,20.404511,186.167329,98.253461,780.490716,24.748044,227.547691,118.942753,11550.395082,97.155582,701.383985,3021.443633,52193.833911,0.032484,2241.548057,2430.420447,29580.937895,0.032636,2055.983516,3342.041649,30818.53981,0.077012,73.901414,74.572471,51.81604,47.624768,20.873487,960.184869,198.726175,126.150011,9982.123015,1,1,0,3,11,0,0,0,1.376256,179.950745,41551.0233,56978.197172,5.195416,29,3889.673771,9693.883483,104905.512884,0.002406,5614.859288,15455.279364,125140.072987,0.0,NonTor,Email,0,,inf
109102.230649,12.510542,13.630445,2341.807931,2726.999085,698.858606,23.822956,188.614809,92.899784,722.704436,32.367385,147.995717,120.639541,15896.793591,95.418185,944.112677,3108.708584,54533.862985,0.0,1626.538606,1710.700976,23810.157274,0.108904,2027.4569,3236.412876,20940.882836,0.0,94.907026,121.030455,58.151606,45.591736,17.934008,945.544558,156.048084,102.280941,11539.55975,3,1,0,2,13,0,0,0,1.760087,149.852449,44126.074152,33182.342805,9.702521,27,4410.880885,8049.838731,136472.984793,0.012888,7173.771093,17591.434335,272700.642963,0.0,NonTor,Video-Streaming,0,,inf
177193.047071,17.36294,15.325041,2453.419292,2555.583318,927.559201,19.365993,92.501374,108.161894,942.401853,26.809814,180.461845,125.215463,11327.264315,138.17621,703.362823,2290.142818,33252.122497,0.005585,1915.48522,3094.827292,31796.203627,0.050245,2471.928224,2268.922043,22436.439226,0.0,88.464795,97.604623,33.801497,47.620736,21.917442,814.264642,183.557248,99.619248,7906.365906,1,2,0,3,11,0,0,0,1.817092,126.562597,48327.677901,62427.359932,7.198212,29,5718.560826,8146.743406,123407.231313,0.126368,6168.748603,13419.59765,228390.213472,0.029441,NonTor,Email,0,,inf
158510.298043,10.614717,14.329067,2902.366651,2693.289093,690.764415,25.885098,158.582522,68.577588,1052.34115,24.06157,183.855573,100.994358,13380.105609,46.591112,516.127734,3920.933204,41278.388875,0.014476,1747.923211,2583.287719,22832.609923,0.059174,2752.698799,2346.975932,30657.659847,0.0,53.075024,131.893501,57.471191,46.157542,16.244545,878.559221,190.654286,103.048953,9428.445256,1,1,0,2,13,0,0,0,1.041768,174.096903,73187.146047,47564.662399,6.908317,26,6550.620959,8024.971763,112121.618167,0.0,6740.496436,16317.297667,257139.159486,0.0,NonTor,File-Transfer,0,,inf
149175.953963,9.065565,15.496566,1883.488184,2069.707724,808.988025,20.412774,136.090108,88.57898,778.23778,20.896143,155.442225,117.079158,13800.664522,68.326399,871.896235,1952.531169,34368.921704,0.050241,1664.942905,2906.009133,32768.968376,0.0,2305.528896,3006.662285,34626.746444,0.0,113.295115,90.039285,69.864251,53.227946,24.190708,1119.050665,166.515126,100.518722,11968.094966,1,1,0,3,9,0,1,0,1.573347,163.425455,62395.712704,57662.389047,6.804748,29,5530.798407,8427.544959,84550.337009,0.040191,5514.684724,19302.859309,210356.344226,0.055596,NonTor,Chat,0,,inf
134599.854706,11.398563,14.711466,2036.161857,3245.04843,829.6825,21.738053,166.802929,105.677822,1121.061197,25.731319,125.741699,120.420116,9777.942335,125.08927,560.898269,3316.694674,39511.493697,0.049694,1951.595715,1637.601243,30866.62825,0.065806,2045.298313,3216.173782,33923.278869,0.0,93.219752,87.517021,60.005031,27.936234,19.960258,908.259289,167.252217,97.800305,9202.295435,1,1,0,2,10,0,0,0,1.606032,146.787643,67483.714024,39384.963048,8.16986,31,5244.528863,9050.125985,123928.256475,0.005236,6176.043144,18752.080346,194618.997221,0.0,NonTor,Email,0,,inf
180281.112944,13.603347,14.290807,2588.376887,2234.320859,552.658927,15.552138,144.342523,81.719584,1022.171496,29.331576,195.348884,110.657364,11355.022538,119.252878,841.697182,3376.651805,43006.812115,0.0,1125.291089,3132.080366,27644.199026,0.021424,1263.771337,2832.184959,33583.636904,0.0,95.386212,98.916993,77.33765,41.223627,15.215322,889.268686,195.792152,71.161368,9512.577855,2,1,0,5,12,0,0,1,1.231999,152.402736,65835.212626,81468.843785,7.072497,27,6632.949815,9058.552069,84894.732457,0.0,8293.638145,10989.757145,252182.150907,0.147512,NonTor,Chat,0,,inf
150835.577587,11.214108,18.331426,2241.691228,2950.148433,724.68919,16.807189,164.812129,84.444586,854.575253,17.295817,125.947889,94.246845,13393.578494,138.866349,731.641223,3561.549973,38259.924937,0.0,2197.937103,3617.224442,27897.982512,0.027162,1696.401388,3041.366001,22265.725371,0.032934,122.263976,87.763721,66.305579,56.352862,19.041036,796.239513,141.907167,86.936117,6863.493835,3,1,0,3,15,0,0,0,1.167302,183.536512,45965.555488,59917.219676,7.22804,29,4766.218481,7856.980453,143449.368174,0.0,5191.97916,17088.161177,330489.22342,0.0,NonTor,Browsing,0,,inf
174422.717772,11.733253,15.537107,2040.276045,2450.887845,827.246867,21.388674,99.456574,92.823612,844.067412,21.975773,169.847058,98.917497,13634.094209,115.290251,758.79303,3426.066294,41865.726389,0.00207,1685.415033,2248.588,29632.579077,0.0,2120.485731,2634.000731,46545.739194,0.023416,79.436217,107.691116,53.505482,57.652903,22.470647,902.620835,191.664507,123.977756,12476.209127,2,3,0,2,10,0,0,0,1.524135,200.776468,63120.045971,66812.740412,8.339265,26,6129.530638,11060.359204,138759.726294,0.024392,5995.592222,20054.766456,217345.381921,0.0,NonTor,Chat,0,,inf
150430.469402,11.622241,13.184654,1728.863197,2301.125863,743.434033,22.486547,135.115516,98.387188,728.08465,22.298837,215.133572,108.491083,14696.821975,88.54165,759.973373,3520.198335,40497.348637,0.092655,1931.352833,2456.159832,33694.90688,0.061604,2508.867372,3039.509404,30022.663416,0.074586,74.163464,83.086154,62.586309,47.851742,21.780101,819.651684,148.247336,123.120036,7112.702235,2,1,0,3,11,0,2,0,0.906944,197.325019,61028.363397,67641.110297,7.445663,26,5111.675344,6609.120223,113070.543598,0.068753,6424.240274,10285.327902,289033.621427,0.0,NonTor,Chat,0,,inf
148892.469541,14.167408,15.473776,2311.042904,3419.493812,857.241672,19.910998,107.411511,78.791842,1189.966685,20.722704,227.692933,83.934585,11140.809615,76.343019,768.371143,3055.177053,36149.903928,0.0,1860.671062,2703.078529,7871.085168,0.043443,2324.48583,3056.296507,34926.415466,0.054327,84.273146,117.395808,62.18486,29.134323,16.822451,1170.366972,139.844716,94.635763,13072.427982,1,1,0,2,14,0,0,0,1.406212,177.209499,70539.439036,54303.293354,6.113642,28,4934.939401,8334.398118,149186.980191,0.016716,6076.007425,10439.581722,333159.90778,0.0,NonTor,Chat,0,,inf
105619.886156,10.81921,12.708947,3461.12338,2883.998693,728.681961,22.519465,165.115607,75.307037,928.630838,25.729549,182.200315,109.817559,14634.425484,134.351092,787.878947,3734.121479,36496.82118,0.0,2228.230881,1969.408819,20112.998513,0.060246,2291.454061,2093.904862,26507.001299,0.029013,60.928158,109.803074,40.500193,31.261365,18.242672,759.445509,205.175796,93.54566,11524.231708,1,2,0,3,11,1,0,0,1.737664,205.165923,65970.913754,67618.55994,9.231553,25,5767.560208,10644.191313,85610.701875,0.0,8291.866753,15462.684995,224976.244245,0.013161,NonTor,File-Transfer,0,,inf
154145.750098,8.344412,18.4334,2277.701087,3552.018083,890.505707,20.396539,142.228825,113.823203,821.716742,23.180338,155.94488,88.921036,13478.413772,54.694754,646.045524,3135.587305,37870.496007,0.032418,1324.293214,2947.732679,35794.749607,0.085843,2436.213414,2853.082972,36183.744299,0.0,62.513765,98.842677,49.037585,47.98361,21.862635,838.434449,206.017852,91.943974,12968.508526,3,1,0,3,9,0,0,0,1.418303,165.465798,31758.491161,74725.791677,10.552246,26,3961.398179,7384.21543,112393.548339,0.0,5878.78319,15148.460838,188011.575632,0.042039,NonTor,File-Transfer,0,,inf
209978.534287,13.665892,16.900662,2477.039494,3693.440749,921.234433,16.076429,121.194692,63.743287,616.033017,20.105646,181.666805,60.30618,14892.671015,103.820102,852.406065,4622.616856,54859.233893,0.0,1943.027724,2872.595602,44573.504662,0.087228,2187.589605,2761.946763,27115.271678,0.0,97.592981,88.11439,60.221774,40.209382,22.046209,914.652482,170.502051,124.466596,10380.813768,1,1,1,5,11,0,0,0,1.363932,204.019023,74426.410731,58045.421347,7.069083,30,6492.752075,6249.457103,110813.912625,0.0728,6662.89227,19175.90534,266442.025272,0.0,NonTor,Audio-Streaming,0,,inf
122208.546184,11.359957,19.817094,2237.917777,3782.843494,534.968123,22.498845,153.328363,66.139511,750.873611,23.350008,219.249693,68.493466,13886.217325,85.655576,691.35693,3818.150686,32539.794525,0.0,1867.380295,1753.333356,24443.465295,0.011979,1652.495274,3662.234291,29892.762578,0.0447,109.826132,92.761968,77.373469,35.380839,20.197582,991.663894,198.012045,106.923988,7556.254386,1,2,0,4,11,0,1,1,1.301256,178.058685,41752.034504,63770.444688,6.482345,27,3505.96468,8556.242696,103312.965836,0.0,6434.705858,15756.785973,239747.345673,0.0,NonTor,File-Transfer,0,,inf
161741.442212,13.960236,18.352134,3050.900613,2563.64732,876.390138,22.320234,180.6621,94.357847,1324.011179,23.397069,164.949696,87.545624,12879.492786,109.347411,668.908938,3418.830592,35225.626185,0.0,1612.543447,2081.965536,35097.336345,0.003494,1752.94793,3444.643136,29876.957945,0.026342,115.623088,95.623217,72.031999,38.497831,20.117396,945.951321,169.48123,80.865952,8681.362085,2,2,0,3,10,0,0,1,1.161671,161.583592,61002.892023,75625.398477,5.875762,24,4463.467089,9943.532643,108295.71319,0.0,5386.093669,20045.336692,267744.06988,0.0,NonTor,Chat,0,,inf
189184.70795,12.882622,13.188768,2246.655137,3029.39013,669.109991,20.927574,115.536948,111.703388,819.564623,25.692838,185.826048,137.436346,12720.086466,114.472134,812.4419,4443.965159,48901.510756,0.026112,1860.665234,1831.73785,25426.417465,0.0,2526.326163,2066.177522,33611.310205,0.0,78.098994,75.760389,57.797148,28.370913,15.787337,1018.595973,155.24107,98.455635,10087.829332,1,1,0,2,11,0,0,0,1.470244,197.904227,54062.533658,47208.995296,6.967384,27,4779.145218,7106.310833,150792.919344,0.086406,6943.847133,17178.355301,266962.684588,0.0,NonTor,Browsing,0,,inf
